Met file for Wind River, Washington, USA

&environ
difsky = 0.0
ca = 410.663661655329
press = 96777.473218838
/

&latlong
lat=45 49 13.8
long=121 57	6.8394
tzlong=120
lonhem='W'
lathem='N'
/

startdate and enddate format: dd/mm/yy
&metformat
dayorhr=1
khrsperday=48
nocolumns=9
startdate='01/01/14'
enddate='31/12/14'
columns='DATE'	'TAIR'	'WIND'	'RH%'	'PRESS'	'RAD'	'PAR'	'TSOIL'	'CA'
/

DATA STARTS
7	3.260599	0.3529671	100	96788.95	62.55	144.5	1.8409	403.6454132
7	3.049661	0.5871193	100	96787.2	57.7	133.8	1.8623	403.817243
7	3.04687	0.6532998	100	96774.76	24.68	59.98	1.8346	403.9634229
7	2.997848	0.609308	100	96777.76	20.52	52.18	1.8366	403.8109564
7	3.037132	0.3036116	100	96804.08	34.51	79.7	1.8355	403.3931854
7	3.212759	0.5018736	100	96819.58	73.2	153.3	1.83112	404.0801884
7	2.95589	1.196136	100	96784.52	10.42	23.85	1.822503333	405.2287072
7	2.576442	1.062433	100	96779.67	0	0	1.829116667	405.5306685
7	2.567877	0.4922228	100	96777.41	0	0	1.826146667	407.3417452
7	2.53916	0.2396672	100	96757.62	0	0	1.835536667	406.586353
7	2.540387	0.5111557	100	96729.68	0	0	1.8349	406.1773096
7	2.281715	0.9339348	100	96723.98	0	0	1.82933	407.470926
7	2.44183	0.953734	100	96724.91	0	0	1.830606667	407.0131163
7	2.501129	0.482031	100	96728	0	0	1.8215	407.7273629
7	2.443181	0.4410478	100	96738.25	0	0	1.819666667	409.0229503
7	2.475017	0.4703126	100	96759.31	0	0	1.822866667	409.4324255
7	2.3304	0.272981	100	96777.33	0	0	1.8213	410.2571787
7	2.519783	0.1435727	100	96794.47	0	0	1.820733333	408.9833708
7	2.38333	0.1793786	100	96819.27	0	0	1.8242	410.9492143
7	2.129405	0.5493453	100	96838.92	0	0	1.816066667	413.6106962
7	1.954446	0.6113716	100	96832.66	0	0	1.833633333	412.5869146
7	2.049517	0.1206193	100	96817.67	0	0	1.80835	412.7375967
8	1.872985	0.8716733	100	96803.72	0	0	1.8119	417.1882255
8	2.00456	1.13781	100	96785.77	0	0	1.816533333	415.8002722
8	2.232957	0.7774526	100	96782.9	0	0	1.816366667	416.4483557
8	2.380214	0.6682261	100	96782.71	0	0	1.8161	415.4624688
8	2.363646	0.6228978	100	96771.24	0	0	1.811866667	418.3604862
8	2.286978	0.4495948	100	96773.22	0	0	1.813433333	419.6061459
8	2.350852	0.3274924	100	96777.13	0	0	1.8124	418.5341758
8	2.476017	0.8537703	100	96772.89	0	0	1.812433333	418.7185015
8	2.208677	0.2734461	100	96757.16	0	0	1.815966667	423.2519574
8	2.244334	0.5366278	100	96739.36	0	0	1.8146	420.5780986
8	2.455865	0.1465863	100	96722.27	0	0	1.814633333	419.7381654
8	2.364219	0.3832878	100	96711.17	0	0	1.818466667	423.6902113
8	2.279497	0.5172046	100	96699.48	0	0	1.816166667	424.7071962
8	2.075733	0	100	96682.73	0	0	1.814733333	428.9637703
8	1.947702	0.8052689	100	96665.73	0	0	1.821166667	428.9352315
8	1.799375	0.8811981	100	96633.54	0	0	1.8225	427.5008893
8	1.858582	0.2512259	100	96593.44	0	0	1.8242	421.7199703
8	2.016289	0.312114	100	96579.69	5.94	11.49	1.8201	422.3139484
8	1.993152	0	100	96568.66	7.58	16.61	1.825733333	426.8607619
8	2.133864	0	100	96587.98	15.98	34.07	1.8327	429.7539154
8	2.234052	0.2103681	100	96593.38	28.01	59.35	1.838266667	431.6602131
8	2.382559	0.1714675	100	96568.8	53.03	111.7	1.8462	432.3171362
8	2.709733	0.09978364	100	96534.68	80.1	168.4	1.850066667	430.4288446
8	2.918622	0.2317554	100	96453.01	77.3	165	1.864466667	426.6250003
8	3.028566	0.4108575	100	96388.76	80.5	175.4	1.872766667	426.019944
8	3.245879	0.1946302	100	96307.85	47.86	108.9	1.894433333	425.9542923
8	3.986788	0.5331587	100	96210.96	70.5	153.7	1.910666667	422.0801665
8	4.179004	0.983353	100	96131.03	46.76	104	1.928933333	420.0902161
8	7.209395	1.594204	94.28751	96082.98	28.95	64.33	1.945466667	402.423539
8	7.837838	0.8377329	88.09715	96041.02	12.64	31.47	1.978033333	399.4528038
8	7.601244	0.5826934	88.48767	96013.42	11.39	27.45	2.043466667	399.1385028
8	7.843293	1.230608	87.02596	95981.78	7.54	19.53	2.121433333	398.9908346
8	7.600666	0.7612759	89.5134	95967.01	9.12	21.09	2.206433333	399.3366195
8	7.698179	2.810259	85.99223	95994.71	0	0	2.284766667	399.2517064
8	7.024563	0.8721815	87.06287	96010.74	0	0	2.340233333	399.0188431
8	6.644558	1.187737	89.36887	95992.56	0	0	2.375966667	399.2766229
8	6.801436	2.228026	87.06564	95977.94	0	0	2.397533333	399.375517
8	6.547795	2.337551	89.00562	95970.54	0	0	2.4062	399.0079492
8	6.173573	1.116529	90.7813	95926.82	0	0	2.401133333	399.2882688
8	5.798648	0.2133477	95.19323	95924.31	0	0	2.4191	400.0249864
8	5.384101	1.056965	99.40282	95948.14	0	0	2.4363	401.2211422
8	5.379273	0.9365509	96.61522	95970.07	0	0	2.4763	399.9670829
8	5.084344	0.9759631	95.35605	96005.72	0	0	2.488133333	401.1881855
8	4.806541	0.2843931	100	96069.31	0	0	2.4925	402.8287379
8	4.629639	0.4863662	99.89925	96109.18	0	0	2.501033333	400.7163665
8	4.461738	1.090266	100	96162.74	0	0	2.5062	402.4563584
8	4.692219	0.6381052	95.59171	96203.45	0	0	2.5008	400.2821151
8	4.914116	0.8149346	89.3871	96236.92	0	0	2.5148	399.0790172
9	4.954794	1.13996	86.75976	96247.26	0	0	2.491266667	399.1650479
9	4.906574	1.649167	85.96825	96296.22	0	0	2.4982	399.2740397
9	4.539751	2.905631	85.47061	96369.86	0	0	2.510866667	399.5467229
9	4.417168	4.708276	79.198	96413.93	0	0	2.5122	399.7576621
9	4.242733	3.955825	79.91801	96473.82	0	0	2.509933333	399.7110586
9	3.786959	2.603052	85.7692	96521.21	0	0	2.511566667	399.8105031
9	3.518124	1.45464	87.45712	96535.82	0	0	2.5109	400.0038617
9	3.701708	2.722179	85.94745	96570.88	0	0	2.516933333	400.0475888
9	2.845826	3.143981	90.20863	96612.71	0	0	2.514933333	400.2368206
9	3.168993	2.527027	87.40863	96628.58	0	0	2.526166667	400.5021921
9	3.591133	2.606458	84.23943	96614.89	0	0	2.517666667	400.1954673
9	3.751998	2.707859	83.97454	96633.45	0	0	2.519766667	399.8173259
9	3.304138	0.3812284	89.53226	96646.51	0	0	2.5165	399.8590776
9	2.768363	1.137154	98.45666	96664.6	0	0	2.517866667	400.7896449
9	2.663557	0.6143461	100	96689.37	0	0	2.5128	400.8922536
9	2.797114	0.1213301	99.31727	96672.9	0	0	2.515066667	401.1591249
9	2.595538	0.8765965	99.58704	96702.51	0	0	2.514	401.812999
9	2.546467	0.4588697	100	96701.67	13.74	26.03	2.5095	402.3391586
9	2.746723	1.442263	100	96726.21	26.03	52.83	2.5113	402.172603
9	3.081512	0.7295731	99.49387	96750.38	39.45	83.3	2.516966667	400.9200899
9	3.244218	0.8088207	99.52415	96724.43	63.34	135.5	2.513233333	399.4909603
9	3.591379	0.5221081	96.84756	96717.15	103.1	219.8	2.5281	398.9603412
9	3.924345	0.4282369	95.32413	96704.65	78.1	169.4	2.540566667	398.118927
9	4.253798	0.6044586	93.28796	96673.87	104.4	226.7	2.5654	398.6890011
9	4.530042	0.959334	90.14533	96655.19	116.5	253.9	2.5856	399.4491264
9	4.479114	1.787664	87.57501	96616.39	75.7	169.8	2.613566667	399.4904866
9	4.118552	0.3434766	89.53613	96546.07	71.2	162.2	2.649866667	399.3613492
9	3.825386	0.7637779	93.21862	96474.43	59.43	136.4	2.677366667	399.0267378
9	3.67614	0.3727274	95.13622	96424.87	38.39	90.2	2.692533333	399.1273077
9	3.571506	0.2335306	99.76768	96367.73	38.7	87.9	2.712366667	398.7194396
9	3.531884	1.250225	99.86372	96365.12	33.98	75.2	2.690166667	399.091651
9	3.66318	1.041036	100	96311.8	23.35	50.92	2.741233333	399.2206355
9	3.691421	1.690839	100	96261.09	16.57	34.47	2.7402	399.6213861
9	4.213724	1.781912	98.41124	96238.25	8.88	17.54	2.7488	399.840386
9	4.77869	1.071564	92.80608	96191.76	0	0	2.751933333	400.1536413
9	4.985147	0.7659972	92.78294	96156.57	0	0	2.756733333	400.2752256
9	5.605208	1.045648	89.32728	96143.52	0	0	2.7629	400.0257105
9	5.528194	0.7519879	92.03535	96123.41	0	0	2.7815	400.2500559
9	5.840972	0.8810787	90.52204	96142.91	0	0	2.785266667	400.2144873
9	5.114624	1.424969	93.23383	96169.28	0	0	2.810233333	400.7611186
9	4.248014	2.374712	100	96210.8	0	0	2.831533333	401.6500786
9	4.090852	0.8689784	100	96250.81	0	0	2.830566667	402.0748927
9	4.569606	0.3232914	100	96311.54	0	0	2.832	401.9576846
9	4.676251	0.9123545	100	96348.99	0	0	2.839333333	402.3279874
9	4.508212	0.724553	100	96392.21	0	0	2.844033333	402.884987
9	5.188576	0.3702395	97.07281	96437.18	0	0	2.845066667	401.8151727
9	5.138324	0.8375314	97.62956	96482.4	0	0	2.8569	402.0057117
9	5.795912	0.4181699	91.77843	96509.06	0	0	2.858733333	400.7058074
10	5.936444	0.7264135	89.4967	96536.45	0	0	2.855866667	401.0662044
10	6.090377	0.9941291	88.83438	96591.19	0	0	2.8711	400.0802964
10	5.963392	0.6611711	89.29904	96616.19	0	0	2.8812	400.4943835
10	6.081592	0.9342622	88.78596	96625.91	0	0	2.879333333	400.0750817
10	6.202854	1.316662	87.05706	96664.89	0	0	2.885266667	400.7341419
10	6.378235	1.135383	85.72633	96725.14	0	0	2.899966667	400.1040128
10	6.134776	1.480764	87.15562	96792.92	0	0	2.903633333	400.1642865
10	6.278132	2.080576	85.29176	96840.29	0	0	2.9171	399.6376312
10	6.230856	1.710638	85.2126	96868.7	0	0	2.930333333	399.5599044
10	5.925531	0.8146107	87.46095	96892.75	0	0	2.951566667	399.8320565
10	5.551988	0.4317067	91.9616	96909.93	0	0	2.967533333	400.4549331
10	5.066529	0.7028651	97.81542	96956.78	0	0	2.997533333	402.4011285
10	5.409448	0.5728947	94.97932	96970.16	0	0	3.002033333	401.1655116
10	5.753992	1.275877	88.84135	96972.15	0	0	3.0079	400.5530333
10	5.178386	1.246832	95.40631	96962.68	0	0	3.0162	402.983547
10	4.852074	1.199982	99.37819	96953.81	0	0	3.0273	403.2290493
10	5.16644	1.798705	92.7068	96934.6	0	0	3.035266667	402.0063254
10	5.40657	2.089397	89.58193	96945.62	12.34	24.22	3.037533333	400.6503533
10	5.82538	1.447686	87.26601	96942.45	103.3	194.8	3.047233333	399.9693986
10	6.083053	1.971052	83.42535	96967.41	103.9	206.8	3.060966667	398.5698175
10	6.199709	1.044304	81.25982	96997.84	150.9	299.1	3.072933333	397.4628882
10	6.556225	0.5981863	79.83849	97009.83	141.7	297.8	3.0851	396.2844943
10	6.68498	0.9249938	82.86617	96986.11	210.5	441.3	3.108866667	395.4575474
10	6.660652	1.721256	83.24892	96988.94	228.5	506.3	3.1498	396.6141919
10	6.950946	0.354133	82.57291	96960.91	112	262.9	3.173466667	395.8676094
10	6.797179	0.6579891	87.25227	96927.28	68.53	162.9	3.1942	394.4019516
10	6.60273	0.7682903	87.46737	96896.26	82.1	189.8	3.213733333	394.7308706
10	6.854678	1.107973	84.30623	96852.68	106.9	249.2	3.2299	395.1740066
10	6.835135	0.5277242	84.99057	96815.73	100.3	229.5	3.244766667	394.6345933
10	7.009917	0.4266709	86.45382	96734.23	153.5	347.1	3.263	394.1310987
10	6.904362	0.5635868	90.34037	96689.99	38.2	92.7	3.2875	393.2197955
10	6.474828	1.085174	93.10383	96700.68	17.82	43.09	3.301833333	394.4454951
10	6.036899	1.557826	96.39633	96686.46	15.25	34.14	3.336466667	394.9105994
10	5.788223	2.085386	98.67641	96646.96	0	0	3.321833333	395.4978513
10	5.681055	1.200195	99.26132	96610.33	0	0	3.3377	396.1498095
10	5.623423	1.323454	98.80042	96572.31	0	0	3.349833333	396.9645968
10	5.357178	1.68092	100	96538.41	0	0	3.362866667	398.2193324
10	5.661284	1.487717	99.78924	96509.57	0	0	3.381833333	399.1437632
10	6.130056	1.55324	94.72002	96487.18	0	0	3.397433333	400.1010287
10	6.179966	1.853292	96.38927	96458.34	0	0	3.414166667	399.6072425
10	6.223822	1.652513	95.80029	96422.33	0	0	3.441466667	399.6017576
10	6.251205	1.621941	96.12097	96378.6	0	0	3.4586	399.7385086
10	6.296341	1.197985	97.20356	96329.38	0	0	3.475566667	399.6894801
10	6.262508	1.727885	99.54013	96278.88	0	0	3.491566667	399.4473281
10	6.793283	2.100084	97.94662	96238.56	0	0	3.497066667	398.4604992
10	7.192412	3.038636	95.34293	96172.81	0	0	3.498266667	398.2144693
10	7.349068	1.290048	94.39395	96071.54	0	0	3.512766667	398.1349704
10	7.706594	0.776447	90.49865	95990.47	0	0	3.522133333	398.3124919
11	9.089752	1.21963	79.49791	95912.09	0	0	3.5284	397.4634481
11	9.811139	2.142606	74.36001	95821.53	0	0	3.543166667	397.5696413
11	10.16802	1.748946	73.26809	95763.11	0	0	3.562766667	397.6824445
11	10.19626	2.600121	75.92564	95714.45	0	0	3.5863	397.3791911
11	9.708046	1.61478	81.61142	95668.66	0	0	3.614266667	397.3147333
11	9.844771	1.741437	81.77544	95619.48	0	0	3.655866667	397.4250505
11	9.912984	1.194048	82.58858	95559.2	0	0	3.712733333	397.5060533
11	10.31086	2.121174	80.90143	95432.82	0	0	3.775433333	397.1969055
11	10.61792	1.880268	77.60258	95307.33	0	0	3.813733333	397.2169244
11	10.04685	2.360978	82.21754	95286.04	0	0	3.853166667	397.3146661
11	9.735559	2.852871	82.7568	95282.7	0	0	3.925366667	397.4625388
11	9.349537	2.376393	84.61817	95231.41	0	0	4.016933333	397.2529999
11	8.360533	3.742981	84.19021	95304.69	0	0	4.122966667	397.4320572
11	0	0	0	0	0	0	4.1872	-9999
11	5.882253	0.9615567	85.51227	95463.79	0	0	4.2205	400.8779059
11	5.713561	1.93723	87.34387	95503.27	0	0	4.209633333	400.607526
11	5.789272	3.442165	85.79504	95500.18	0	0	4.185066667	400.4008021
11	5.90006	2.875224	84.41143	95518.88	11.98	23.34	4.126966667	400.1075218
11	5.574293	2.177297	86.46311	95504.14	11.49	25.46	4.149133333	399.8616424
11	5.048803	1.461404	86.99243	95545.26	39.15	81.9	4.1365	399.8748412
11	5.676726	2.732316	82.68381	95525.6	23.11	50.17	4.141066667	399.4688991
11	5.50022	1.733541	85.94243	95531.68	55.01	120.9	4.110066667	399.2875588
11	5.817721	1.407732	84.12105	95501.69	39.74	86.8	4.088366667	399.0961729
11	5.53644	1.913059	84.52072	95421.78	35.15	82.3	4.100833333	399.2449562
11	5.500527	1.489191	83.60897	95362.53	58.47	129.5	4.138133333	398.9949206
11	5.752143	2.465677	83.54725	95270.76	22.35	50.84	4.1609	398.9819238
11	4.431195	3.321782	86.37083	95267.46	36.28	81.8	4.1883	399.5500083
11	5.138627	2.746744	81.82176	95223.78	101.6	207	4.2015	399.3313316
11	5.7174	3.578344	81.2766	95166.13	31.31	67.78	4.219833333	399.551864
11	5.102911	0.3728795	86.86671	95119.65	9.69	25.85	4.24	399.8424214
11	5.202228	3.314058	84.67899	95120.03	18.91	42.68	4.248733333	399.7097529
11	5.408494	4.509097	83.05228	95104.23	15.39	33.08	4.256966667	399.709103
11	4.815779	3.483365	85.83535	95107.96	6.88	15.91	4.258866667	399.9633512
11	4.460152	3.463759	87.12235	95164.19	0	0	4.2486	400.2543142
11	4.050466	0.7305829	89.12537	95201.74	0	0	4.260466667	400.4956669
11	4.890722	2.548704	84.29314	95186.66	0	0	4.269033333	400.5666573
11	4.65993	3.196895	86.42344	95222.89	0	0	4.283466667	400.9407689
11	4.825063	3.337745	82.73552	95306	0	0	4.2859	400.7579369
11	4.603855	2.676527	83.06561	95378.04	0	0	4.270966667	400.6217883
11	4.205935	2.109966	86.4991	95495.38	0	0	4.289433333	400.9029342
11	0	0	0	0	0	0	4.286766667	-9999
11	0	0	0	0	0	0	4.2868	-9999
11	0	0	0	0	0	0	4.284933333	-9999
11	3.158869	1.179139	94.37553	95899.96	0	0	4.277466667	405.6070508
11	3.539212	1.479105	90.09158	95960.67	0	0	4.266833333	404.8623025
11	4.093576	2.832769	86.03985	96038.54	0	0	4.252533333	403.4527308
11	3.96248	2.27006	86.83569	96148.21	0	0	4.253633333	402.9020171
11	4.080719	1.426777	86.0668	96217.15	0	0	4.239833333	402.7301916
12	3.809134	2.274273	88.28763	96298.68	0	0	4.253866667	402.8907912
12	4.29635	3.612781	83.19745	96361.8	0	0	4.240933333	402.2156556
12	3.980658	2.64255	84.10983	96484.88	0	0	4.237233333	402.2287543
12	3.817139	2.662223	82.98734	96557.17	0	0	4.233166667	401.8693069
12	3.72604	1.952775	78.86938	96605.59	0	0	4.231333333	401.6730399
12	3.071457	0.8916223	86.7187	96689.35	0	0	4.222966667	401.8225813
12	2.478639	0.8726652	94.53945	96734.49	0	0	4.199266667	402.4290684
12	2.347388	1.323052	98.88916	96785.95	0	0	4.1815	403.0605288
12	2.396919	0.6679777	98.80198	96844.25	0	0	4.163033333	402.9103572
12	2.328733	0.3808503	99.44527	96857.23	0	0	4.1409	403.6944588
12	2.230444	0.3009729	100	96893.7	0	0	4.1218	404.0529768
12	2.158584	1.039025	100	96921.89	0	0	4.131233333	405.2347065
12	2.046602	1.718717	100	96945.95	0	0	4.124533333	405.9689235
12	1.799805	1.224823	100	96963.36	0	0	4.1144	406.1744302
12	1.588452	1.700943	100	96993.1	0	0	4.087766667	405.8294433
12	1.296408	1.325611	100	97018.73	0	0	4.043566667	406.4224967
12	0.8655869	1.542378	100	97049.22	0	0	3.983166667	407.109805
12	0.3857484	1.475839	100	97054.34	0	0	3.897166667	407.1778223
12	0.3333297	1.410801	100	97059.39	13.97	27.72	3.810666667	405.3902786
12	0.6935151	2.782495	100	97087.49	44.36	90.9	3.757733333	404.291615
12	1.353465	2.922619	100	97113.9	82.7	170.6	3.710966667	403.2644707
12	2.086087	2.879619	100	97156.94	186.4	381.3	3.7234	401.2126277
12	2.33902	2.247208	100	97172.46	132.6	281.6	3.7618	400.650587
12	2.218214	1.933954	100	97178.25	98.2	214.8	3.798066667	400.3557474
12	2.413641	1.751243	100	97174.42	113.7	246.5	3.826066667	399.5375253
12	2.618349	1.973801	100	97178.33	85.1	186.9	3.8521	398.639749
12	2.869325	1.509207	100	97205.9	82.8	181.4	3.874766667	397.4646056
12	3.156799	0.7877722	100	97223.46	69.02	152	3.8894	396.6088938
12	3.51393	1.255153	100	97209.65	76.6	165.9	3.914033333	395.5152786
12	3.88193	1.635992	100	97205.5	78.6	167.5	3.913133333	394.4339352
12	4.394975	0.4890138	100	97242	57.62	121.8	3.921933333	394.1162771
12	4.74708	1.603867	100	97281.59	26.01	53.98	3.950833333	395.3900969
12	5.672318	2.576749	100	97265.51	28.94	56.24	3.954733333	397.430952
12	6.247029	2.644381	100	97305.66	11.74	20.99	3.966433333	397.9047059
12	6.973349	27.30184	94.38474	97326.77	0	0	3.9794	398.0658559
12	7.345375	0	91.93989	97324.02	0	0	3.983833333	397.5754947
12	8.048815	3.442999	88.38548	97338.61	0	0	3.998866667	397.4464043
12	8.278959	1.6141	87.28828	97357.47	0	0	4.012733333	397.3158231
12	8.380903	2.69614	86.71237	97361.74	0	0	4.0234	397.4305088
12	8.315657	0	86.80508	97441.53	0	0	4.041766667	397.7214092
12	7.974762	2.258587	85.84605	97548.69	0	0	4.0649	397.6129301
12	7.508459	2.313764	87.14958	97630.83	0	0	4.093733333	397.5540532
12	7.285916	1.933024	86.67594	97693.18	0	0	4.120133333	397.7233719
12	7.190844	1.268405	85.9172	97769.34	0	0	4.139433333	397.8691012
12	7.089375	1.614417	85.30746	97819.02	0	0	4.154433333	398.0194928
12	7.007491	0.7953719	86.57949	97857.67	0	0	4.1606	398.2126126
12	6.738086	1.370933	89.7103	97905.23	0	0	4.176866667	398.3529457
12	6.371934	0.3371497	95.5285	97947.69	0	0	4.184266667	398.6884284
13	6.402102	1.109445	96.80953	97951.58	0	0	4.187433333	399.190335
13	6.461985	1.911822	96.41077	97982.72	0	0	4.186	398.5544854
13	6.1299	1.294843	99.26338	98009.25	0	0	4.187233333	399.1352872
13	5.982407	0	100	98035.29	0	0	4.194966667	399.9340542
13	5.935257	0	100	98044.77	0	0	4.189366667	400.2736662
13	6.256494	0.8590613	100	98097.18	0	0	4.190166667	399.5992847
13	6.208097	0.7074748	98.5778	98101.35	0	0	4.190133333	400.4432462
13	5.85484	1.176615	99.83911	98129.46	0	0	4.195533333	402.6061633
13	5.903508	0.4378323	100	98164.9	0	0	4.196466667	401.7217003
13	5.85504	0.6493661	97.43924	98165.45	0	0	4.200166667	400.4955048
13	6.399984	0.9681752	85.41408	98159.72	0	0	4.198066667	398.6685946
13	6.199564	0.3900329	85.76214	98190.21	0	0	4.2137	398.7153104
13	5.881819	0.4875174	88.87988	98209.24	0	0	4.201233333	398.4732151
13	6.176856	0.2584463	86.26828	98225.95	0	0	4.194433333	398.3028926
13	5.940893	0.7313893	89.15147	98247.41	0	0	4.208466667	398.096225
13	6.209736	1.542626	86.7873	98230.48	0	0	4.2113	398.9229744
13	5.987375	0.2101685	89.21879	98200.97	0	0	4.209166667	399.413182
13	6.396554	2.614516	83.4342	98170.91	8.34	16.34	4.214266667	399.1111653
13	6.671477	3.009296	82.09684	98162.16	17.24	35.43	4.2178	398.3839984
13	6.870821	3.241364	81.82749	98188.23	43.01	85.2	4.220433333	397.9277722
13	6.957633	2.608866	80.86057	98188.54	55.56	117.4	4.235233333	397.7433104
13	6.89972	2.358551	83.76012	98276.54	45.66	105.4	4.253866667	397.7425923
13	6.866175	2.457907	84.2598	98311	33.75	76	4.2798	398.1051364
13	7.034104	2.407919	83.07763	98337.14	45.98	104.4	4.2678	398.7535206
13	6.735577	1.622618	88.37263	98317.92	64.62	143	4.299666667	398.2321797
13	6.865954	1.584608	88.49642	98306.65	49.69	111.3	4.3191	397.6042569
13	6.830839	0.9238325	90.10519	98290.33	77.2	168.8	4.336	397.093971
13	6.810057	0.4367651	92.32272	98293.35	54.08	120.8	4.352666667	396.0508179
13	7.068817	1.316768	89.92889	98315.65	42.9	96.6	4.372966667	395.9480697
13	6.894256	0.5361493	94.3912	98347.95	35.41	79.2	4.380066667	394.8659659
13	6.657548	0.4546506	98.6083	98381.94	25	55.31	4.3976	395.8704086
13	7.18765	1.279151	91.19454	98407.91	19.3	41.87	4.401366667	395.6865323
13	7.398142	0.9877985	88.82021	98422.58	9.58	21.24	4.416333333	395.5070763
13	7.733212	1.865773	85.05771	98449.95	5.056	10.7	4.420966667	395.4078824
13	7.67294	1.897197	85.69535	98479.58	0	0	4.3899	395.3766036
13	7.606825	2.096727	86.34956	98500.51	0	0	4.425333333	395.3761606
13	7.356811	1.853559	88.56894	98503.85	0	0	4.430266667	395.8509073
13	7.29502	1.533507	88.69427	98526.62	0	0	4.432333333	396.6427572
13	6.638055	0.4302775	96.49512	98557.65	0	0	4.434133333	399.3611615
13	6.501187	0.3932241	99.31397	98585.99	0	0	4.442233333	399.1343434
13	6.620494	0.9621226	98.29417	98600.59	0	0	4.443233333	398.3995184
13	6.941031	0.8921228	91.85741	98603.87	0	0	4.447633333	398.3027446
13	6.57114	0.6585654	97.95703	98612.76	0	0	4.4456	399.2525453
13	6.351792	0.5176126	99.02744	98631.19	0	0	4.451833333	402.9760895
13	6.658447	0.7108462	94.65088	98682.24	0	0	4.412466667	402.5189848
13	6.485138	1.003853	96.25903	98698.62	0	0	4.449933333	403.7451685
13	6.365156	1.06897	97.80679	98721.5	0	0	4.447533333	403.6707143
13	6.496078	0.8493677	92.88848	98747.58	0	0	4.4543	401.2717849
14	6.272675	1.861923	96.18224	98728.56	0	0	4.4572	404.4852742
14	6.009033	1.746528	98.46074	98685.17	0	0	4.457366667	403.6767625
14	5.678413	2.130901	97.3474	98649.17	0	0	4.4552	403.8232797
14	5.955933	0.9517763	92.17638	98636.42	0	0	4.449966667	402.9757906
14	4.888719	0.8621444	98.69112	98647.88	0	0	4.436566667	404.6711553
14	4.60683	0.6080794	97.84416	98672.15	0	0	4.4324	405.5778767
14	4.337693	0.4772048	100	98700.98	0	0	4.413966667	407.8806703
14	3.981581	0.9519666	100	98672.64	0	0	4.411833333	407.9099877
14	4.250919	0.6492871	100	98659.07	0	0	4.3873	406.7076205
14	3.799189	0.2028793	100	98648.86	0	0	4.376633333	408.2103229
14	3.766634	0.7146653	100	98644.29	0	0	4.367666667	408.9926073
14	3.636089	0.5744047	100	98648.06	0	0	4.360366667	409.8607592
14	3.822063	0.1823672	100	98637.34	0	0	4.344766667	408.6282202
14	3.802566	0.5418226	100	98636.98	0	0	4.337433333	407.7730858
14	3.317624	1.021872	100	98648.33	0	0	4.3255	412.1927698
14	3.254129	1.03815	100	98650.27	0	0	4.316733333	410.1594983
14	3.310254	0.6035755	100	98679.63	0	0	4.2901	408.9818156
14	3.255214	0.2990167	100	98700.55	33.28	67.55	4.281	410.9709218
14	2.887219	0.6319311	100	98694.17	81.3	186.4	4.284666667	410.1787691
14	3.060911	0.7149005	100	98698.39	105.9	214.3	4.273066667	409.7290033
14	3.469485	0.2293524	100	98703.48	125.3	259.7	4.280533333	407.0109361
14	3.876758	0.2916692	100	98706.97	119.2	249	4.279566667	403.8366522
14	4.115174	0.8404036	100	98716.86	100.1	211.4	4.288966667	403.6456869
14	4.25498	0.4162702	100	98680.73	115.8	245.3	4.304466667	404.1797731
14	4.598745	0.537622	100	98641.44	158.4	330.8	4.313333333	401.9915277
14	4.886378	0.5760136	100	98591.86	185.3	389.6	4.342766667	399.5400413
14	5.423169	0.6280689	100	98531.48	205.6	450.6	4.349133333	396.2938959
14	5.899424	0.6608791	100	98490.71	163	366.1	4.359	393.6350422
14	6.239818	0.4995162	100	98477.88	264.1	594.4	4.403833333	391.7028809
14	7.136232	0.4695329	96.82092	98486.58	203.9	475.7	4.420566667	388.3385196
14	7.416243	0.7444583	94.72874	98500.15	164	395	4.439333333	385.9295021
14	7.883886	0.7568434	91.04779	98499.52	185.3	428.3	4.443233333	384.0729115
14	8.399883	0.3947887	88.51589	98504.43	98	226.7	4.452733333	380.1696884
14	7.605984	0.4295368	90.1906	98511.73	34.47	82	4.461233333	378.8557282
14	6.976996	0.8956115	91.72729	98499.42	6.031	15.58	4.473766667	379.6181187
14	6.563722	1.062906	92.78514	98479.22	0	0	4.460433333	380.4399391
14	6.035397	0.8126846	95.8026	98472.66	0	0	4.452266667	381.1312205
14	5.39495	0.7543458	93.84502	98466.73	0	0	4.4712	391.6000633
14	4.711475	1.919148	91.95004	98462.08	0	0	4.4413	397.2654725
14	4.495372	1.35584	90.96546	98477.76	0	0	4.433633333	398.4400591
14	3.937211	1.240518	91.73876	98484.19	0	0	4.408166667	400.6396587
14	3.552183	0.7239141	93.69409	98469.69	0	0	4.391	400.9714088
14	2.984395	1.484213	92.99265	98451.21	0	0	4.367466667	403.5067529
14	2.727097	0.5355717	94.81019	98432.43	0	0	4.347466667	402.8170753
14	2.422149	0.5400056	99.26922	98436.72	0	0	4.322666667	402.7459993
14	2.211889	0.2467724	100	98436.84	0	0	4.291033333	403.7450019
14	1.809626	0.6667051	97.60479	98421.69	0	0	4.276033333	405.970387
14	1.756702	0.3483627	100	98411.69	0	0	4.2547	405.186655
15	1.249916	1.264624	99.93621	98392.94	0	0	4.218066667	406.6021805
15	1.12753	0.4843792	100	98372.2	0	0	4.1911	406.8098362
