Program:    MAESPA                                                                          
 Fluxes for each layer on an hourly basis
 Rows: absorbed PAR (umol m-2 leaf s-1) 
       photosynthesis net of Rleaf (umol m-2 leaf s-1) 
       transpiration (umol m-2 leaf s-1) 

 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   24
    827.31     624.86     476.29     365.99     290.68     208.12
     12.43      11.56      10.15       8.58       7.26       5.59
   2042.76    1848.08    1618.47    1392.46    1210.16     987.43
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   25
    826.06     623.45     474.91     364.60     287.56     206.02
     12.39      11.50      10.04       8.48       7.13       5.49
   2134.98    1930.06    1684.70    1448.86    1254.51    1023.70
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

 VCMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
  89.50000   89.50000   89.49999   89.50001   89.49998   89.50001

  DAY    1 HOUR   26
    830.57     628.22     479.54     369.09     293.91     210.69
     12.33      11.40       9.94       8.38       7.08       5.44
   2159.72    1948.26    1699.91    1461.12    1269.90    1035.08
 LEAF AREA OF TARGET TREE IN EACH LAYER IN M2
  11.80555   32.63891   49.30554   61.80555   70.13890   74.30556

 JMAX (CURRENT) IN EACH LAYER IN UMOL M-2 S-1
 145.39999  145.39999  145.39998  145.40001  145.39996  145.40001

